,decision_ID,date,holder_ID,LOC,euipo_ind_holder,euipo_ind_TM_opp,euipo_ind_TM_app,boip_ind_holder,boip_ind_TM_opp,boip_ind_TM_app
6420,2911561,18-12-2018,563072,+,2,2,1,,,1
6421,3107692,08-02-2021,1057149,+ -,,,1,Err,,1
6422,3062777,04-09-2019,947208,+ -,,,1,Err,,
6423,1865214,24-01-2017,465664,+,3,,1,,,
6424,3131060,27-09-2021,933281,+,Err,Err,Err,Err,Err,Err
6425,3147490,18-05-2022,590548,-,861,,1,,,1
6426,3135328,07-10-2021,974184,+,2,2,1,4,4,1
6427,3069050,17-10-2019,9424,+,2,,1,,,
6428,3030593,29-08-2019,228906,+,2,2,1,,,1
6429,2562216,26-05-2017,372391,+,2,2,1,,,1
6430,2518044,13-12-2016,300641,+,1,1,,,,1
6431,3077139,06-03-2020,1033454,+,,2,1,,,1
6432,2913468,20-06-2018,630879,+,,3,1,4,4,
6433,2856261,30-04-2018,424872,+,,,1,,,
6434,3120974,04-08-2021,567613,+,2,2,1,,,1
6435,2962200,18-09-2019,537167,+ -,2,2,1,,,1
6436,2532219,30-06-2016,248475,+,,2,1,Err,,1
6437,3109917,02-07-2021,380521,-,904,,1,,,1
6438,2842931,17-01-2018,529619,+ -,Err,Err,Err,Err,Err,Err
6439,3136622,16-02-2022,778770,+,Err,Err,Err,Err,Err,Err
6440,2975400,18-10-2019,794044,-,48,,1,,,1
6441,2863440,26-04-2018,342034,+ -,Err,Err,Err,Err,Err,Err
6442,3072366,21-10-2019,631601,+ -,3,3,1,,,
6443,2824129,16-10-2018,263115,+,480,,1,,,1
6444,3103448,06-11-2020,1047027,+,,,1,Err,,1
6445,3102180,26-10-2020,473894,+ -,,,1,,,
6446,3125289,21-09-2021,245081,+,115,,1,,,1
6447,3144452,31-03-2022,36979,+,2,2,1,,,1
6448,2426636,01-08-2016,47949,-,2,2,1,,,1
6449,3120882,20-09-2021,268456,-,2,2,1,,,1
6450,3111871,25-02-2021,145675,+,2,2,1,Err,Err,Err
6451,2848649,31-01-2018,228581,-,Err,Err,Err,Err,Err,Err
6452,3005199,15-02-2019,861437,+,2,2,1,,,
6453,3108111,25-01-2021,337760,+ -,Err,Err,Err,Err,Err,Err
6454,2606104,31-07-2018,,+,Err,Err,Err,Err,Err,Err
6455,3086250,28-01-2021,808542,+,,,1,,,1
6456,3072489,23-10-2019,268158,-,,,5,,,1
6457,2604984,31-01-2017,84982,-,1,1,,22,22,1
6458,3093427,21-12-2020,44246,+,Err,Err,Err,Err,Err,Err
6459,2448424,16-05-2018,372391,+,Err,Err,Err,Err,Err,Err
6460,2877077,22-06-2018,181937,+,2,2,1,20,,1
6461,3090984,31-08-2020,1060069,+,2,2,1,,,
6462,3112077,18-12-2020,128678,+ -,2,2,1,,,1
6463,2771437,09-02-2018,676370,+,Err,Err,Err,Err,Err,Err
6464,3048440,28-05-2019,220270,+ -,Err,Err,Err,Err,Err,Err
6465,3082976,09-07-2020,814529,+,2,2,1,,,
6466,2815747,29-05-2018,646761,+ -,2,2,1,,,1
6467,3077158,12-11-2020,669704,+,2,2,1,,2,1
6468,778367,24-04-2017,22442,+ -,Err,Err,Err,Err,Err,Err
6469,3042143,25-06-2019,281524,+,3,,1,,,
6470,3093811,24-04-2022,162361,+,2,,1,,,1
6471,3080999,08-06-2020,40306,+,2,2,1,,,
6472,2964826,25-10-2018,774768,+ -,3,3,1,,,1
6473,2633975,28-08-2019,83175,+ -,2,2,1,,,
6474,3129742,11-02-2022,118782,-,2,2,1,,,1
6475,3047079,30-07-2019,928855,+,,,1,Err,,1
6476,2969197,27-03-2019,716575,-,Err,Err,Err,Err,Err,Err
6477,2127333,28-07-2016,165238,-,844,,1,,,1
6478,3050600,18-07-2019,921338,+ -,Err,Err,Err,Err,Err,Err
6479,3097627,02-12-2021,222985,+ -,2,2,1,,,1
6480,3117305,11-06-2021,508752,+,2,2,1,,,1
6481,3082573,31-03-2020,43698,-,355,,,,,
6482,2780818,12-03-2018,566999,-,Err,Err,Err,Err,Err,Err
6483,2597667,21-12-2016,287354,+,,,1,Err,,1
6484,2933268,30-10-2018,846833,+,,,1,,,
6485,3103015,18-06-2021,40306,+,Err,Err,Err,Err,Err,Err
6486,2942996,12-07-2018,235687,-,2,2,1,,,1
6487,3096025,17-02-2022,394909,-,28,2,1,,,1
6488,3141777,15-03-2022,1002083,+ -,2,2,1,,,1
6489,3030601,21-03-2019,131156,+,1,1,,,,1
6490,2598285,06-07-2017,,+,Err,Err,Err,Err,Err,Err
6491,em-wo-1311727,26-10-2017,,+,Err,Err,Err,Err,Err,Err
6492,3093431,30-06-2020,65097,-,2,2,1,,,1
6493,2868423,25-04-2018,362199,+,Err,Err,Err,Err,Err,Err
6494,2836859,27-04-2018,471122,+,Err,Err,Err,Err,Err,Err
6495,3132674,14-12-2021,663504,+,2,2,4,,,2
6496,1893257,04-07-2016,175222,-,2,2,5,,,1
6497,2689290,19-06-2017,493984,-,,,1,,,1
6498,3047010,16-01-2019,727225,+,879,,2,,,
6499,3012112,29-03-2019,715006,-,2,2,1,,,1
6500,2784869,22-12-2017,631609,+,Err,Err,Err,Err,Err,Err
6501,2601550,22-02-2017,229099,+ -,Err,Err,Err,Err,Err,Err
6502,3051956,25-03-2020,809937,+,Err,Err,Err,Err,Err,Err
6503,3071714,13-08-2020,545368,+,Err,Err,Err,Err,Err,Err
6504,3052541,18-07-2019,927086,+,,,1,Err,,
6505,2929381,21-12-2018,551891,+ -,2,2,1,5,5,
6506,3126024,14-02-2022,1065345,+,2,2,1,9,9,1
6507,2740432,11-04-2017,,+,Err,Err,Err,Err,Err,Err
6508,3066799,17-07-2019,167825,+,10,2,1,,,
6509,2785148,09-03-2018,24505,+ -,Err,Err,Err,Err,Err,Err
6510,2356759,27-03-2017,274024,-,2,2,1,,,1
6511,3063600,29-07-2019,200361,-,2,,1,,,1
6512,2522004,23-12-2016,485699,+,Err,Err,Err,Err,Err,Err
6513,2663923,21-03-2017,125897,+ -,1,,4,,,
6514,3058809,23-09-2020,432384,+,Err,Err,Err,Err,Err,Err
6515,3093175,01-07-2020,431937,-,401,,1,,,1
6516,3106970,16-07-2021,168421,+,,,,,,1
6517,2568148,30-05-2017,316920,+ -,,,,,,
6518,2580226,26-10-2016,40306,-,3,3,1,,,1
6519,2633686,28-02-2017,735193,+,,,1,Err,,1
6520,2756719,22-05-2020,779530,+,,,1,Err,,
6521,3142429,15-02-2022,36979,+,,,547,,,
6522,3071604,21-07-2020,32839,-,294,,1,,,1
6523,2785064,21-09-2017,314490,+,12,4,1,,,1
6524,3099888,06-10-2020,411762,+,2,2,1,,,1
6525,3135407,17-12-2021,931807,+ -,2,2,1,,,1
6526,3063206,20-08-2019,68092,-,2,2,1,,,1
6527,3141795,25-05-2022,312449,+,363,,1,,,1
6528,2646001,21-08-2017,314490,-,Err,Err,Err,Err,Err,Err
6529,2857269,31-07-2020,54645,-,Err,Err,Err,Err,Err,Err
6530,2944950,10-06-2020,313198,+ -,Err,Err,Err,Err,Err,Err
6531,2746405,29-01-2018,130752,+ -,Err,Err,Err,Err,Err,Err
6532,3138028,18-02-2022,113227,-,,,1,,,1
6533,2429440,27-06-2016,10944,-,12,,1,,,1
6534,2505710,29-04-2016,502409,+,,2,1,Err,Err,Err
6535,2830910,09-08-2018,618910,+,,,1,Err,,1
6536,3136254,14-12-2021,304556,+ -,3,3,1,,,2
6537,3113395,21-04-2021,841854,-,Err,Err,Err,Err,Err,Err
6538,3138530,02-02-2022,138005,+ -,2,2,1,,,1
6539,3054100,25-05-2022,472638,+,2,2,1,,,1
6540,3063437,03-04-2020,260014,-,,,1,,,1
6541,2685744,22-02-2017,613758,-,Err,Err,Err,Err,Err,Err
6542,2762063,28-03-2018,413280,+,Err,Err,Err,Err,Err,Err
6543,2709304,01-12-2017,223195,+,Err,Err,Err,Err,Err,Err
6544,3051451,04-03-2019,196307,+,2,2,1,,,1
6545,3080742,20-04-2020,976789,+ -,Err,Err,Err,Err,Err,Err
6546,2711250,20-07-2017,196097,+ -,,,1,Err,,1
6547,3042622,12-04-2019,884020,+,29,,1,,,
6548,2836248,31-08-2018,1079987,+ -,,,1,Err,,1
6549,3060461,17-08-2021,224334,+,190,1,3,,1,
6550,3077579,13-03-2020,516481,+ -,864,,1,,,
6551,2170903,16-12-2019,634726,+,2,2,1,,,1
6552,3050158,30-09-2019,822855,+,2,2,1,,,1
6553,3083999,15-09-2020,921788,+,2,,1,,,
6554,3135241,11-10-2021,592187,+,2,2,1,,,
6555,2912049,29-09-2021,583318,-,Err,Err,Err,Err,Err,Err
6556,3014928,31-01-2019,689375,+ -,,,,,,1
6557,2615360,15-02-2017,44757,+,Err,Err,Err,Err,Err,Err
6558,3035519,22-02-2019,321286,-,Err,Err,Err,Err,Err,Err
6559,2798265,22-09-2017,488455,+,1,1,,,,
6560,3080987,28-05-2020,969981,+,,,1,,17,
6561,2772740,24-11-2017,196097,+,Err,Err,Err,Err,Err,Err
6562,3101641,26-10-2020,562617,+,2,2,1,,,
6563,3103153,13-05-2021,278854,+ -,,,1,,,
6564,3064020,13-09-2021,906818,+,2,2,1,,,
6565,2843954,30-11-2018,431547,-,Err,Err,Err,Err,Err,Err
6566,3136199,29-04-2022,737248,+,2,2,1,24,,1
6567,em-wo-1299668,15-06-2017,,+,Err,Err,Err,Err,Err,Err
6568,2638594,15-03-2017,576890,+ -,,,,Err,,1
6569,2925702,06-02-2020,163048,+,1,1,,,,1
6570,3133143,15-11-2021,351917,+,837,,1,,,1
6571,3110626,27-04-2021,225430,+,2,2,1,,,1
6572,2413097,13-12-2016,133359,+,,3,1,,,1
6573,3061359,14-08-2019,737078,+,2,2,1,,,1
6574,3057617,30-05-2019,937327,+,,,1,,,1
6575,2506940,08-12-2016,689834,+ -,,,1,Err,,1
6576,3114710,28-05-2021,995301,+,2,2,1,,,1
6577,3106800,11-11-2020,747994,+,4,,1,,,
6578,3087500,26-10-2020,206920,+,,,1,,,1
6579,3080002,31-03-2020,608539,-,,,1,,,1
6580,em-wo-1289436,31-07-2017,,+,Err,Err,Err,Err,Err,Err
6581,3057086,11-02-2021,93420,-,2,2,1,,,1
6582,2806696,29-06-2018,397024,+,,2,1,Err,,1
6583,2985243,29-11-2018,222896,+,,2,1,Err,,
6584,2271339,03-04-2017,117068,-,Err,Err,Err,Err,Err,Err
6585,2347568,07-04-2017,161594,-,2,2,1,,,
6586,2800509,17-11-2017,439305,-,Err,Err,Err,Err,Err,Err
6587,2526682,23-08-2016,14112,-,Err,Err,Err,Err,Err,Err
6588,2669821,16-05-2017,608041,-,,2,1,Err,,
6589,3055024,19-03-2020,714594,+,,,,Err,,
6590,3111094,22-12-2020,969889,+ -,,,,,,1
6591,3103128,29-03-2021,1013238,+,2,2,1,,,
6592,3048335,29-01-2019,473718,+,2,2,1,,,1
6593,3075939,09-01-2020,279743,+ -,2,2,1,,,
6594,3070695,20-11-2019,178018,+,Err,Err,Err,Err,Err,Err
6595,3098170,28-10-2020,747206,+,,,1,Err,,1
6596,3087369,25-02-2021,878398,-,,,1,,,1
6597,3130028,02-12-2021,1001236,+,,,1,Err,,
6598,2610692,09-06-2017,727299,+,,,1,Err,,1
6599,2589011,16-08-2016,106396,-,2,2,1,,,
6600,2395237,26-05-2016,545368,-,,,1,,,1
6601,2700717,30-01-2018,569330,+,Err,Err,Err,Err,Err,Err
6602,3125445,28-03-2022,81134,+ -,2,2,1,,,1
6603,3049744,21-05-2019,273240,+,2,2,1,,,1
6604,2875816,14-07-2021,434808,+ -,2,2,1,,,1
6605,3076374,16-03-2020,985654,+ -,,,1,Err,Err,Err
6606,3134682,03-11-2021,55469,+,2,2,1,,,
6607,2751165,31-05-2017,312551,-,2,2,1,,,1
6608,2778242,22-11-2017,785716,+,Err,Err,Err,Err,Err,Err
6609,2961210,22-10-2018,614629,+ -,2,2,1,,,1
6610,2850959,27-03-2019,114971,-,2,2,1,,,1
6611,3080784,27-01-2022,194916,+,Err,Err,Err,Err,Err,Err
6612,2963133,22-02-2022,125897,-,2,2,1,,,1
6613,3064866,27-11-2019,953091,+ -,,,2,Err,Err,Err
6614,3067017,12-11-2019,36979,+,2,2,1,,,1
6615,3093866,17-02-2022,242843,-,2,2,1,,,1
6616,3103950,01-03-2021,790407,+,3,3,1,,,
6617,3106844,04-03-2021,550130,-,,,1,,,1
6618,3094539,04-02-2021,1000474,+,2,2,1,,,1
6619,2758715,24-08-2017,664429,+,,,1,Err,,1
6620,3133049,22-09-2021,292828,+ -,2,2,1,,,1
6621,3087384,22-10-2020,986860,+ -,2,2,1,,,
6622,2267493,23-11-2016,586148,-,,,1,,,2
6623,3061030,29-11-2019,644125,+ -,2,2,1,,,
6624,3087689,27-09-2021,388852,-,Err,Err,Err,Err,Err,Err
6625,3091041,21-12-2020,722102,-,,,,Err,,
6626,2664459,26-06-2017,708403,-,,,1,,,1
6627,3070341,24-03-2020,969265,+ -,,,1,Err,,1
6628,3068617,14-09-2020,548473,+,2,2,1,,,1
6629,2646779,25-07-2017,91266,+,Err,Err,Err,Err,Err,Err
6630,2522731,04-05-2016,314490,-,46,2,1,,,1
6631,3094182,19-02-2021,422278,+,1,1,,,,1
6632,3052108,07-08-2019,925637,+,,,1,Err,,
6633,3115093,27-04-2021,128956,+,,,,,,
6634,2819145,28-09-2018,735211,+,2,3,1,,,
6635,3087797,17-05-2022,962630,-,415,,1,,,
6636,3079262,26-05-2020,292992,+,3,3,1,3,,1
6637,2523978,12-09-2016,7701,-,2,2,1,,,
6638,2923210,25-05-2018,40277,+ -,2,,1,,,1
6639,3098337,22-06-2021,631858,-,1,1,,,,1
6640,3112911,09-04-2021,39832,+,2,2,1,,,1
6641,2816224,29-12-2017,248223,+,Err,Err,Err,Err,Err,Err
6642,3136604,21-04-2022,481924,+,1,1,,,,1
6643,3146532,25-04-2022,40171,-,507,,1,,,
6644,2856311,13-03-2018,115269,-,Err,Err,Err,Err,Err,Err
6645,2832957,17-07-2018,43698,-,Err,Err,Err,Err,Err,Err
6646,2953878,29-10-2018,30504,+,2,2,1,,,1
6647,3069662,20-09-2019,385376,-,Err,Err,Err,Err,Err,Err
6648,3049610,12-08-2019,218424,-,Err,Err,Err,Err,Err,Err
6649,3125106,18-10-2021,1100180,+,,,1,Err,,1
6650,3025312,24-01-2019,232300,-,2,2,1,,,
6651,3126918,12-11-2021,1069449,+ -,2,2,1,,,
6652,2613662,14-07-2017,2624,+,Err,Err,Err,Err,Err,Err
6653,2309493,17-06-2016,74925,+,306,,1,,,
6654,2534645,21-03-2017,135819,+,Err,Err,Err,Err,Err,Err
6655,3111695,09-04-2021,1067143,-,,1,,Err,1,
6656,3054528,24-07-2019,48669,+,,,1,,,
6657,2441064,26-10-2016,469768,-,,2,1,Err,,1
6658,3111143,30-04-2021,5572,+ -,2,2,1,,,1
6659,3066049,20-08-2019,832683,+,,,,Err,,1
6660,2933649,26-11-2018,554259,+,2,2,1,,,1
6661,3096346,27-01-2022,842654,+,,36,3,13,13,
6662,3078164,21-02-2022,469560,+,2,2,1,,,
6663,2610965,27-10-2016,198544,+,Err,Err,Err,Err,Err,Err
6664,1860769,27-06-2017,167825,+ -,601,2,1,,,
6665,3083550,05-08-2020,41026,-,Err,Err,Err,Err,Err,Err
6666,2877762,11-02-2019,777909,+ -,,,1,,,1
6667,3082808,19-10-2020,235070,+,Err,Err,Err,Err,Err,Err
6668,2685785,20-03-2017,581211,-,,2,1,Err,,
6669,2167834,13-04-2016,544281,+,,,1,Err,,1
6670,3095966,25-06-2020,35120,+ -,2,2,1,,,1
6671,2678749,03-05-2017,66292,-,2,2,1,,,1
6672,3133936,17-12-2021,1137103,-,,,1,Err,,1
6673,2710500,05-07-2017,5572,+ -,8,,1,,,1
6674,3121344,13-07-2021,1087903,+,,,,Err,,1
6675,3053004,07-10-2019,321610,-,2,2,1,,,
6676,3091771,26-07-2021,84252,+ -,Err,Err,Err,Err,Err,Err
6677,2825167,20-12-2017,36979,+,Err,Err,Err,Err,Err,Err
6678,2783283,21-12-2017,93426,+ -,Err,Err,Err,Err,Err,Err
6679,3131051,23-09-2021,215262,-,2,2,1,,,1
6680,2690819,19-12-2018,711205,-,2,2,1,,,1
6681,3105243,01-10-2020,260941,+,2,2,1,,,1
6682,3110113,09-12-2020,87070,+,56,,1,,,1
6683,2859950,06-06-2018,22442,-,1,1,,,,1
6684,2594474,10-02-2017,4289,+,Err,Err,Err,Err,Err,Err
6685,2998618,18-12-2020,341013,-,Err,Err,Err,Err,Err,Err
6686,3140738,27-04-2022,878968,+,Err,Err,Err,Err,Err,Err
6687,3124137,06-10-2021,827473,-,Err,Err,Err,Err,Err,Err
6688,2954660,04-10-2019,313198,-,Err,Err,Err,Err,Err,Err
6689,2896846,29-07-2019,811224,+,Err,Err,Err,Err,Err,Err
6690,2747189,28-03-2019,196097,-,,2,1,Err,,1
6691,2964784,25-10-2018,774768,+ -,3,3,1,,,1
6692,2783192,18-05-2018,787264,+,,,,Err,,
6693,3075003,09-06-2020,639764,-,1,1,,,,1
6694,2862996,22-02-2018,366767,+ -,Err,Err,Err,Err,Err,Err
6695,3066502,14-10-2019,172649,-,2,2,1,,,1
6696,2877051,22-02-2018,795614,+ -,Err,Err,Err,Err,Err,Err
6697,3132324,22-12-2021,739310,+ -,2,2,1,,,
6698,2805953,30-01-2018,864186,+,Err,Err,Err,Err,Err,Err
6699,3124422,08-11-2021,80504,+,2,2,1,Err,,
6700,3126553,30-11-2021,919005,-,Err,Err,Err,Err,Err,Err
6701,3045575,12-04-2019,907519,+ -,,,1,Err,,1
6702,3061640,08-11-2019,944750,-,,,1,Err,,1
6703,3111027,27-04-2021,964989,+ -,2,2,1,,,1
6704,3073142,19-03-2021,1076721,+,2,2,1,,,
6705,3116251,16-08-2021,907602,+,2,3,1,,,1
6706,3015222,18-02-2019,573888,+ -,1,1,4,,,
6707,3064373,24-01-2020,776754,+,10,,1,,,1
6708,3059366,04-07-2019,498928,+,,5,1,,,
6709,2524745,15-04-2016,694924,-,,,1,Err,,1
6710,3085073,29-05-2020,1009232,+,,,1,Err,,1
6711,3067229,21-10-2019,161825,+,3,2,1,,,
6712,2665670,20-02-2019,520615,-,5,5,1,4,,
6713,2494196,08-09-2016,282353,+,Err,Err,Err,Err,Err,Err
6714,3071800,11-06-2020,444394,-,2,2,1,,,1
6715,2438987,22-12-2017,587978,+,Err,Err,Err,Err,Err,Err
6716,3066512,26-02-2020,272706,-,Err,Err,Err,Err,Err,Err
6717,2786229,21-12-2017,627999,+,Err,Err,Err,Err,Err,Err
6718,3107143,25-02-2021,402910,+ -,2,2,1,,,1
6719,2563537,19-12-2016,15049,+,1,1,,,,1
6720,2525379,13-06-2016,695808,+,,,1,Err,,1
6721,2547340,04-07-2016,992083,+ -,3,3,1,,,1
6722,3081466,16-06-2020,878348,+ -,2,2,1,,,1
6723,2624313,28-02-2017,253611,+,2,2,1,2,2,1
6724,3106062,25-06-2021,693961,+ -,2,,1,,,
6725,2746488,26-04-2017,3030,-,2,2,1,,,
6726,2721028,18-07-2017,768869,+ -,,,2,Err,,
6727,3140712,11-04-2022,127762,-,2,2,1,,,1
6728,2952383,11-01-2019,439305,-,2,2,1,,,1
6729,3137942,16-05-2022,697323,-,Err,Err,Err,Err,Err,Err
6730,2588708,03-11-2016,420732,+,4,4,1,11,11,1
6731,3135454,09-02-2022,752490,+,2,3,1,,,
6732,2909011,26-07-2018,700618,+,,,1,,,1
6733,3117156,11-11-2021,1032084,+ -,643,,1,,,1
6734,2717596,27-06-2017,1748,+,,,1,,,1
6735,2336967,28-10-2016,230666,+,2,2,1,,,
6736,3102352,12-01-2021,64655,+ -,2,2,1,,,1
6737,3138888,03-05-2022,1197136,+,2,2,1,,,1
6738,2784661,29-05-2018,404926,+,2,2,1,,,1
6739,3121002,25-06-2021,867490,+,2,2,1,,,
6740,2417056,26-05-2017,658487,-,,,1,Err,,
6741,3081313,17-12-2020,154110,+,2,7,1,32,,
6742,2817461,09-11-2017,900821,+,Err,Err,Err,Err,Err,Err
6743,2787938,17-08-2017,261940,-,2,2,1,6,6,1
6744,2431313,30-10-2018,79581,+,2,,1,,,
6745,2624610,22-02-2017,157929,+,2,2,1,,,
6746,2934860,29-07-2019,22442,+ -,Err,Err,Err,Err,Err,Err
6747,2765918,19-02-2018,107011,+ -,Err,Err,Err,Err,Err,Err
6748,2614058,29-03-2017,476254,+,2,2,1,,,1
6749,2761552,30-11-2018,76724,-,Err,Err,Err,Err,Err,Err
6750,2549791,28-11-2016,705770,+ -,Err,Err,Err,Err,Err,Err
6751,2497546,05-04-2016,608698,+,Err,Err,Err,Err,Err,Err
6752,3089986,28-09-2020,905252,-,,,1,,,
6753,2703349,02-05-2017,166275,+,,,3,,,1
6754,3052929,28-05-2019,179025,+,39,,3,,,2
6755,2931155,12-06-2018,46048,-,208,,1,,,1
6756,3136019,02-02-2022,254712,+,1,1,,,,1
6757,3134789,20-12-2021,548114,+,2,2,1,,,
6758,2636424,20-03-2017,223195,+,Err,Err,Err,Err,Err,Err
6759,2783648,30-11-2017,85176,-,Err,Err,Err,Err,Err,Err
6760,3132098,29-09-2021,1023205,-,Err,Err,Err,Err,Err,Err
6761,2915125,14-09-2018,174098,+ -,Err,Err,Err,Err,Err,Err
6762,3088085,06-10-2020,558914,+,,,1,Err,,1
6763,3079824,24-03-2021,118849,+,3,3,1,20,,
6764,2731316,13-12-2017,672048,+,Err,Err,Err,Err,Err,Err
6765,2655317,16-07-2021,482933,+,2,2,1,,,
6766,2784828,27-09-2019,336210,+,2,2,1,15,,1
6767,3091647,07-07-2020,943546,+ -,2,,1,,,1
6768,3107710,21-12-2021,770139,-,2,2,1,,,1
6769,2722521,20-12-2017,254660,+ -,Err,Err,Err,Err,Err,Err
6770,2560939,16-12-2016,710442,+,Err,Err,Err,Err,Err,Err
6771,2377672,24-11-2016,167825,+ -,4,,1,,,1
6772,2787433,27-09-2018,723532,+,2,2,1,,,1
6773,2789629,16-03-2018,157988,+ -,Err,Err,Err,Err,Err,Err
6774,2889635,09-04-2018,628010,-,Err,Err,Err,Err,Err,Err
6775,3056423,14-05-2020,199352,+ -,Err,Err,Err,Err,Err,Err
6776,3067988,29-10-2019,101107,+,2,2,1,,,
6777,2224197,27-01-2017,634480,+ -,14,,1,,,
6778,3104875,22-09-2020,1050370,+,,,1,Err,,1
6779,2845561,13-06-2018,28711,+,,,1,,,
6780,2789074,20-10-2017,181937,+,Err,Err,Err,Err,Err,Err
6781,2973199,30-09-2019,288621,-,2,2,1,,,1
6782,3071802,31-01-2020,199000,+ -,2,2,1,,,1
6783,3058970,02-07-2021,4281,+,2,2,1,,,1
6784,3005587,05-12-2018,714297,+,2,2,1,,,2
6785,2869900,07-02-2018,784140,-,Err,Err,Err,Err,Err,Err
6786,2743824,15-09-2017,758372,+,Err,Err,Err,Err,Err,Err
6787,3117317,14-04-2021,430858,+,2,2,1,,,
6788,2149089,27-10-2016,114426,+ -,2,2,1,,,1
6789,3099983,29-10-2020,369091,-,Err,Err,Err,Err,Err,Err
6790,3126409,04-11-2021,417999,+ -,Err,Err,Err,Err,Err,Err
6791,3106479,07-07-2021,763401,+ -,33,,1,,,
6792,3072189,21-01-2020,974096,+,Err,Err,Err,Err,Err,Err
6793,3073410,23-01-2020,954836,+ -,2,,1,,,1
6794,2771668,10-07-2017,783443,+,,,1,Err,,1
6795,3002733,20-12-2018,788211,+,1,1,,,,1
6796,3078211,29-10-2020,861602,+,1,1,,,,
6797,3087420,08-06-2020,740166,+,2,2,1,,,1
6798,3126438,05-08-2021,481928,-,Err,Err,Err,Err,Err,Err
6799,3096268,18-01-2021,718408,-,2,2,1,,,2
6800,2545666,02-03-2017,825174,+,2,2,1,20,20,1
6801,3139538,21-03-2022,73097,+,2,2,1,11,11,
6802,3003095,26-10-2018,422310,+,,,1,Err,,1
6803,3140209,02-03-2022,779683,+,2,2,1,,,
6804,2948241,12-07-2018,852499,+ -,,,1,Err,,1
6805,3082984,05-08-2020,344754,+,,,1,Err,,
6806,3006601,21-01-2019,829595,+,2,2,1,,,1
6807,3121150,18-02-2021,810382,+,3,3,1,,,
6808,2836644,22-11-2017,35956,+ -,Err,Err,Err,Err,Err,Err
6809,3059596,15-05-2019,171173,-,731,,2,,,1
6810,3063427,31-10-2019,36979,+,Err,Err,Err,Err,Err,Err
6811,2843483,16-12-2019,340149,-,2,2,1,,,1
6812,3050070,23-08-2021,336487,+,2,2,1,29,29,1
6813,3075731,28-02-2020,498287,+ -,,,1,,,1
6814,2444092,28-06-2016,471373,+,Err,Err,Err,Err,Err,Err
6815,3015198,24-04-2019,168495,-,2,2,1,,,1
6816,3132186,16-09-2021,718408,-,2,2,1,,,2
6817,2785973,21-11-2017,788447,+,Err,Err,Err,Err,Err,Err
6818,3128924,13-10-2021,370970,-,4,2,1,40,,1
6819,3094436,03-06-2021,1272171,-,,,,,,1
6820,2691221,29-05-2020,196840,-,2,2,1,,,1
6821,2496183,30-06-2020,43548,+,2,2,1,,,
6822,3071141,12-02-2020,1012751,+ -,2,2,1,,,1
6823,3133951,17-11-2021,101305,-,2,2,1,,,1
6824,2510454,23-03-2016,29000,-,Err,Err,Err,Err,Err,Err
6825,3076691,26-01-2021,986498,+ -,,,,Err,,1
6826,3097609,07-05-2021,1194864,-,,,1,Err,,1
6827,3069504,19-11-2019,724640,+,,,1,14,,
6828,2784430,06-09-2018,379631,+,Err,Err,Err,Err,Err,Err
6829,2695313,24-04-2017,18571,+,2,2,1,,,
6830,3061571,19-09-2019,499571,+,2,2,1,,,
6831,2896812,29-07-2019,811224,+,2,2,1,,,1
6832,3082986,23-11-2020,1004666,+,,,1,Err,,1
6833,3090248,08-05-2020,880506,+,,,1,Err,,
6834,2286220,11-06-2021,298576,+ -,2,2,1,,,1
6835,3070618,06-11-2019,307002,+,2,2,1,,,1
6836,2558503,13-05-2016,493991,-,,3,1,Err,,1
6837,2618455,18-01-2019,730007,-,,,1,Err,,1
6838,3139314,19-01-2022,995650,+,,,1,,,1
6839,3033746,01-09-2021,231941,+,2,2,1,2,2,1
6840,3037622,09-04-2019,208569,+ -,2,2,1,,,1
6841,3138184,09-12-2021,240350,+,2,2,1,,,
6842,2473968,22-10-2018,167825,+,2,,1,,,
6843,2769860,26-10-2017,528871,+,Err,Err,Err,Err,Err,Err
6844,3054103,19-03-2019,13807,+,2,2,1,,,
6845,3117450,07-05-2021,71246,-,3,3,1,,,1
6846,2988551,19-09-2019,7919,-,8,1,,,48,1
6847,2542903,12-09-2016,294199,-,Err,Err,Err,Err,Err,Err
6848,3141963,18-03-2022,144245,-,Err,Err,Err,Err,Err,Err
6849,2901117,10-05-2018,833197,-,,,1,Err,,1
6850,2662719,26-06-2018,134798,+ -,2,,1,Err,Err,Err
6851,3140353,14-03-2022,1158299,+ -,,1,4,Err,Err,Err
6852,2519679,27-01-2017,181937,+,2,2,1,22,,
6853,3115658,25-05-2022,1120161,-,,,1,,,1
6854,3028035,25-09-2019,182376,+ -,1,1,,,,1
6855,3055184,04-06-2019,145675,+,3,3,1,,,
6856,2767690,20-02-2018,153135,+ -,Err,Err,Err,Err,Err,Err
6857,2695123,02-10-2018,162605,-,120,,1,,2,1
6858,3067389,30-08-2019,213157,+,2,2,1,,,
6859,2876327,03-07-2018,755955,+,,,1,Err,,
6860,2558842,20-09-2017,90156,+ -,,,1,Err,,1
6861,3065341,08-10-2019,811016,-,1,1,,,,1
6862,3130373,13-04-2022,721191,-,Err,Err,Err,Err,Err,Err
6863,2709221,16-11-2017,172838,+,Err,Err,Err,Err,Err,Err
6864,3085781,28-04-2020,110919,-,2,2,1,3,3,1
6865,2836495,22-11-2017,40972,+,Err,Err,Err,Err,Err,Err
